country_name,country_code,indicator_name,indicator_code,debt
Kosovo,XKX,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,232317825.80
Kosovo,XKX,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,190945000.00
Kyrgyz Republic,KGZ,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,837442293.40
Kyrgyz Republic,KGZ,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,145952992.60
Kyrgyz Republic,KGZ,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,63535000.00
Kyrgyz Republic,KGZ,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,62213250.60
Kyrgyz Republic,KGZ,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,153027414.40
Kyrgyz Republic,KGZ,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,43802082.90
Kyrgyz Republic,KGZ,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,75278037.20
Kyrgyz Republic,KGZ,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,684414879.00
Kyrgyz Republic,KGZ,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,38615909.70
Kyrgyz Republic,KGZ,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,137491287.80
Kyrgyz Republic,KGZ,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,837442293.40
Kyrgyz Republic,KGZ,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,82417992.60
Kyrgyz Republic,KGZ,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,816419045.10
Kyrgyz Republic,KGZ,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,678927757.30
Lao PDR,LAO,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,1135545159.80
Lao PDR,LAO,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,418497462.50
Lao PDR,LAO,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,183013000.00
Lao PDR,LAO,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,346861942.20
Lao PDR,LAO,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,966004791.10
Lao PDR,LAO,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,134508386.60
Lao PDR,LAO,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,203368516.90
Lao PDR,LAO,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,67466781.30
Lao PDR,LAO,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,25954663.40
Lao PDR,LAO,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,25145870.40
Lao PDR,LAO,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,5213357.10
Lao PDR,LAO,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,80684114.60
Lao PDR,LAO,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,131394498.30
Lao PDR,LAO,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,26353937.50
Lao PDR,LAO,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,427546056.80
Lao PDR,LAO,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,1097399289.40
Lao PDR,LAO,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,160862324.10
Lao PDR,LAO,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,8488563.00
Lao PDR,LAO,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,13000000.00
Lao PDR,LAO,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,1942000.00
Lao PDR,LAO,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,237811743.30
Lao PDR,LAO,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,38145870.40
Lao PDR,LAO,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,74622138.40
Lao PDR,LAO,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,1605959990.10
Lao PDR,LAO,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,940602190.00
Lesotho,LSO,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,2704841.40
Least developed countries: UN classification,LDC,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,40160766261.60
Least developed countries: UN classification,LDC,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,7085064805.20
Least developed countries: UN classification,LDC,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,766272000.00
Least developed countries: UN classification,LDC,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,12944703036.60
Least developed countries: UN classification,LDC,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,23333956388.40
Least developed countries: UN classification,LDC,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,3029826352.30
Least developed countries: UN classification,LDC,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,1203368516.90
Least developed countries: UN classification,LDC,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,662460781.30
Least developed countries: UN classification,LDC,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,2636028272.90
Least developed countries: UN classification,LDC,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,2621897864.60
Least developed countries: UN classification,LDC,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,917218236.60
Least developed countries: UN classification,LDC,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,4084275524.20
Least developed countries: UN classification,LDC,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,13940020962.10
Least developed countries: UN classification,LDC,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,1396668176.30
Least developed countries: UN classification,LDC,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,17028978560.80
Least developed countries: UN classification,LDC,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,37273977350.50
Least developed countries: UN classification,LDC,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,4426494528.60
Least developed countries: UN classification,LDC,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,647337642.10
Least developed countries: UN classification,LDC,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,264891046.50
Least developed countries: UN classification,LDC,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,312619258.70
Least developed countries: UN classification,LDC,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,4486734431.90
Least developed countries: UN classification,LDC,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,2886788911.10
Least developed countries: UN classification,LDC,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,1892298276.60
Least developed countries: UN classification,LDC,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,25197029299.40
Least developed countries: UN classification,LDC,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,3681316306.70
Lebanon,LBN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,569983871.30
Lebanon,LBN,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2131942998.70
Lebanon,LBN,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,413768000.00
Lebanon,LBN,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,137130312.10
Lebanon,LBN,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,129913451.70
Lebanon,LBN,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,16970779.50
Lebanon,LBN,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,2653766481.10
Lebanon,LBN,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,1649553000.00
Lebanon,LBN,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,33485786.70
Lebanon,LBN,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,17404140.40
Lebanon,LBN,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,2469762.00
Lebanon,LBN,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,167638089.70
Lebanon,LBN,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,419104358.20
Lebanon,LBN,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,49181457.20
Lebanon,LBN,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,304768401.80
Lebanon,LBN,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,549017809.90
Lebanon,LBN,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,66152236.70
Lebanon,LBN,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,3561921.00
Lebanon,LBN,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,2687252267.80
Lebanon,LBN,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,20966061.40
Lebanon,LBN,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,1652022762.00
Lebanon,LBN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,9506919669.60
Lebanon,LBN,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,6514899000.00
Lesotho,LSO,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,80548591.60
Lesotho,LSO,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,19145345.90
Lesotho,LSO,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,12806231.50
Lesotho,LSO,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,13239867.20
Lesotho,LSO,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,157326.40
Lesotho,LSO,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,80353.10
Lesotho,LSO,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,32459403.70
Lesotho,LSO,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,67308724.40
Lesotho,LSO,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,16360151.40
Lesotho,LSO,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,45265635.20
Lesotho,LSO,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,80548591.60
Lesotho,LSO,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,19064992.80
Lesotho,LSO,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,157326.40
Lesotho,LSO,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,80353.10
Lesotho,LSO,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,45422961.60
Liberia,LBR,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,150961031.20
Liberia,LBR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,9659434.00
Liberia,LBR,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,903000.00
Liberia,LBR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,602095.80
Liberia,LBR,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,33122214.90
Liberia,LBR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,2971664.10
Liberia,LBR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,7383619.40
Liberia,LBR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,117838816.30
Liberia,LBR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,5784769.90
Liberia,LBR,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,7985715.20
Liberia,LBR,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,150961031.20
Liberia,LBR,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,8756434.00
Liberia,LBR,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,15621477.10
Liberia,LBR,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,7635761.90
"Macedonia, FYR",MKD,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,297334137.60
"Macedonia, FYR",MKD,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,220478984.10
"Macedonia, FYR",MKD,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,107314000.00
"Macedonia, FYR",MKD,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,70570550.30
"Macedonia, FYR",MKD,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,101396578.40
"Macedonia, FYR",MKD,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,14127618.60
"Macedonia, FYR",MKD,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0.00
"Macedonia, FYR",MKD,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,69976756.40
"Macedonia, FYR",MKD,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,47599336.70
"Macedonia, FYR",MKD,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,15758935.30
"Macedonia, FYR",MKD,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,13087380.50
"Macedonia, FYR",MKD,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,185952867.20
"Macedonia, FYR",MKD,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,180178623.90
"Macedonia, FYR",MKD,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,15973228.60
"Macedonia, FYR",MKD,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,256523417.50
"Macedonia, FYR",MKD,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,281575202.30
"Macedonia, FYR",MKD,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,30100847.20
"Macedonia, FYR",MKD,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,66332.20
"Macedonia, FYR",MKD,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,0.00
"Macedonia, FYR",MKD,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,47665668.90
"Macedonia, FYR",MKD,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,15758935.30
"Macedonia, FYR",MKD,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,83064136.90
"Macedonia, FYR",MKD,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,875846538.50
"Macedonia, FYR",MKD,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,571657452.10
Madagascar,MDG,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,446922027.40
Madagascar,MDG,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,25558623.10
Madagascar,MDG,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,120000.00
Madagascar,MDG,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,34102362.90
Madagascar,MDG,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,201529156.10
Madagascar,MDG,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,3611119.10
Madagascar,MDG,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,11734526.60
Madagascar,MDG,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,3043823.40
Madagascar,MDG,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,60669367.30
Madagascar,MDG,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,240358091.60
Madagascar,MDG,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,18687622.30
Madagascar,MDG,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,94771730.20
Madagascar,MDG,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,441887247.70
Madagascar,MDG,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,22298741.40
Madagascar,MDG,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,576061.80
Madagascar,MDG,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,5034779.70
Madagascar,MDG,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,96058.30
Madagascar,MDG,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,12310588.40
Madagascar,MDG,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,5034779.70
Madagascar,MDG,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,3139881.70
Madagascar,MDG,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,107783128.80
Madagascar,MDG,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,700810.20
Malawi,MWI,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,132165820.50
Malawi,MWI,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,19391773.50
Malawi,MWI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,21762541.70
Malawi,MWI,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,26559943.30
Malawi,MWI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,7850229.40
Malawi,MWI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,35659831.40
Malawi,MWI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,105605877.20
Malawi,MWI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,11541544.10
Malawi,MWI,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,57422373.10
Malawi,MWI,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,132165820.50
Malawi,MWI,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,19391773.50
Malawi,MWI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,57422373.10
Maldives,MDV,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,324159093.30
Maldives,MDV,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,50631355.70
Maldives,MDV,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,8609000.00
Maldives,MDV,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,48054924.50
Maldives,MDV,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,171056385.20
Maldives,MDV,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,17789090.50
Maldives,MDV,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0.00
Maldives,MDV,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,17500000.00
Maldives,MDV,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,13237105.90
Maldives,MDV,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,628108.30
Maldives,MDV,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,17896143.50
Maldives,MDV,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,58337708.10
Maldives,MDV,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,6105156.90
Maldives,MDV,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,65951068.00
Maldives,MDV,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,229394093.30
Maldives,MDV,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,23894247.40
Maldives,MDV,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,13237105.90
Maldives,MDV,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,18128108.30
Maldives,MDV,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,124022584.10
Maldives,MDV,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,44834410.20
Mali,MLI,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,602617562.30
Mali,MLI,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,49454533.00
Mali,MLI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,80562273.40
Mali,MLI,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,174563540.60
Mali,MLI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,14961901.10
Mali,MLI,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,68120.20
Mali,MLI,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,0.00
Mali,MLI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,135472245.90
Mali,MLI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,428054021.70
Mali,MLI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,34492631.90
Mali,MLI,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,216034519.30
Mali,MLI,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,602617562.30
Mali,MLI,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,49454533.00
Mali,MLI,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,68120.20
Mali,MLI,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,0.00
Mali,MLI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,216102639.50
Mauritania,MRT,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,587173043.90
Mauritania,MRT,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,92943151.50
Mauritania,MRT,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,197041185.10
Mauritania,MRT,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,262893890.20
Mauritania,MRT,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,39896318.90
Mauritania,MRT,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,184408220.20
Mauritania,MRT,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,324279153.70
Mauritania,MRT,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,53046832.60
Mauritania,MRT,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,381449405.30
Mauritania,MRT,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,587173043.90
Mauritania,MRT,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,92943151.50
Mauritania,MRT,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,381449405.30
Mauritius,MUS,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,58239434.10
Mauritius,MUS,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,439563477.80
Mauritius,MUS,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,415091000.00
Mauritius,MUS,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,113174983.30
Mauritius,MUS,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,43276477.10
Mauritius,MUS,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,13702507.50
Mauritius,MUS,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,5462211.90
Mauritius,MUS,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,170300.60
Mauritius,MUS,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,74568335.50
Mauritius,MUS,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,14962957.00
Mauritius,MUS,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,10599669.70
Mauritius,MUS,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,187743318.80
Mauritius,MUS,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,58239434.10
Mauritius,MUS,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,24302177.20
Mauritius,MUS,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,5462211.90
Mauritius,MUS,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,170300.60
Mauritius,MUS,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,1757803962.20
Mauritius,MUS,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,1564598431.50
Mexico,MEX,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,647628548.10
Mexico,MEX,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,19267966623.40
Mexico,MEX,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,5466172888.20
Mexico,MEX,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,382457219.10
Mexico,MEX,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,10959800.00
Mexico,MEX,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,59839853.40
Mexico,MEX,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,17109552312.50
Mexico,MEX,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,12310714652.80
Mexico,MEX,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,1462493107.50
Mexico,MEX,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,751107387.10
Mexico,MEX,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,864181883.50
Mexico,MEX,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,636668748.10
Mexico,MEX,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,610319408.90
Mexico,MEX,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,1246639102.60
Mexico,MEX,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,647628548.10
Mexico,MEX,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,670159262.30
Mexico,MEX,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,60481214.40
Mexico,MEX,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,69812433.00
Mexico,MEX,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,18632526634.40
Mexico,MEX,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,13131634472.90
Mexico,MEX,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,25218503927.00
Mexico,MEX,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,5339338190.00
Mongolia,MNG,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,128096689.40
